corpus	sentence
itwac	INDICE * Alla Gioventù Italiana - ( che anticipiamo qui sotto , in rete ) * Introduzione - PAGINA 9 CAP. 1 ° - I Mille PAGINA 13 CAP. 2 ° - Il cinque Maggio PAGINA 17 CAP. 3 ° - Talamone PAGINA 23 CAP. 4 ° - Da Talamone a Marsala PAGINA 26 CAP. 5 ° - Marsala PAGINA 30 CAP. 6 ° - Calatafimi PAGINA 32 CAP. 7 ° - Lina e Marzia PAGINA 37 CAP. 8 ° - Da Calatafimi a Renne PAGINA 40 CAP. 9 ° - I Precursori PAGINA 44 CAP. 10 ° - Le due eroine PAGINA 47 CAP. 11 ° - Italia PAGINA 50 CAP. 12 ° - Maniscalco PAGINA 52 CAP. 13 ° - Il 4 Aprile PAGINA 57 CAP. 14 ° - La prigionia PAGINA 60 CAP. 15 ° - Il tentatore PAGINA 67 CAP. 16 ° - Cozzo i cinquanta Palermitani PAGINA 70 CAP. 17 ° - Ancora il tentatore PAGINA 74 CAP. 18 ° - L' assalto disperato PAGINA 92 CAP. 19 ° - L' assalto fortunato PAGINA 87 CAP. 20 ° - Il 27 Maggio PAGINA 90 CAP. 21 ° - La capitolazione PAGINA 94 CAP. 22 ° - Il riscatto PAGINA 97 CAP. 23 ° - Il riposo PAGINA 100 CAP. 24 ° - Roma PAGINA 103 CAP. 25 ° - Melazzo PAGINA 109 CAP. 26 ° - La Borbona PAGINA 115 CAP. 27 ° - Messina PAGINA 120 CAP. 28 ° - Talarico PAGINA 125 CAP. 29 ° - Il pesce [SEP] spada [SEP] PAGINA 127 CAP. 30 ° - Il ratto PAGINA 131 CAP. 31 ° - La dittatura onesta PAGINA 134 CAP. 32 ° - Agli Aranci PAGINA 137 CAP. 33 ° - Roma !
itwac	Sappiamo che Lei , pur consapevole di questo stato di cose sostiene a [SEP] spada [SEP] tratta questo processo di allargamento dell' Unione Europea .
itwac	) , uccide , copre e risuscita , una [SEP] spada [SEP] , una tomba , una memoria .
itwac	Per il Tonno ne sono stati presi anche da 100 kg ; Aguglie e [SEP] spada [SEP] si prendono fino a 30 kg .
itwac	Finita la preghiera va verso la selva , che non gli suscita nessun timore ; ode un suono dolcissimo e sente lo scorrere di un ruscello , trova un varco e lo oltrepassa ; da una quercia esce una ninfa e da cento altre piante cento altre ninfe che si mettono a danzare e allora gli sembra di vedere il viso di Armida che gli parla dolcemente , poi abbraccia un albero di mirto ( simbolo d' amore ) : mentre Rinaldo alza la [SEP] spada [SEP] e si trasforma nel mostro Briàreo dalle cento braccia , con cinquanta spade e cinquanta scudi ; ma sotto l' assalto di Rinaldo l' incanto sparisce , e la selva torna nel suo naturale stato .
itwac	Nel caso di Kalì i possibili attributi sono arco , clava , [SEP] spada [SEP] , accetta insanguinata , a simboleggiare l' aspetto terribile e sanguinario di tale divinità .
itwac	Prima di uscire di casa sfoderò la [SEP] spada [SEP] e la infilò nel muro per provare se il suo braccio riusciva a trapassarlo .
itwac	Piceni , Popolo d' Europa Le immagini dei reperti archeologici relativi alla civiltà picena nelle Marche Contiene le immagini dei reperti archeologici relativi alla civiltà picena sviluppatasi prevalentemente nelle regioni di Marche ed Abruzzo dal IX al IV secolo a.C. Sono foto di elmi , [SEP] spade [SEP] , pettorali , gioielli , ceramiche , statue , sculture ed altri oggetti provenienti sia dai centri abitati che dalle necropoli picene ( è il caso dei depositi votivi ) .
itwac	L' Italia è fra le protagoniste mondiali di questo sport con 60 titoli mondiali e oltre 100 medaglie olimpiche , 58 medaglie d' argento e 75 di bronzo , distribuite fra fioretto , [SEP] spada [SEP] e sciabola .
itwac	( Alto Adige 11/9/2003 , Dolomiten 13/9/2003 ) Invito del Comitato provinciale per le pari opportunità Nota di I. Untereberger e A. [SEP] Spada [SEP] che invitano la Giunta provinciale a porsi come priorità tutte le iniziative a favore della conciliazione di lavoro e famiglia , per permettere alle donne di continuare la loro carriera lavorativa anche in presenza di figli .
itwac	Le padrone di casa potrebbero proporre agli ospiti i seguenti antipasti : tonno sott' olio su letto di cipolline in agro-dolce , carpaccio di pesce [SEP] spada [SEP] o di tonno agli agrumi , fiori di zucca ripiene in tempura , frittelle di muscoli ( cozze ) o di baccalà , muscoli ripieni , acciughe in vari modi ecc ...
itwac	Appena i briganti si furono posizionati intorno la carrozza , Allen , furioso , sguainò la [SEP] spada [SEP] e si lanciò su uno di loro .
itwac	Gli effetti sono ben realizzati : lo scintillio delle [SEP] spade [SEP] , i cannoni , i gorilla che corrono sono , ad esempio , effetti audio di notevole impatto .
itwac	E poi [SEP] spade [SEP] in ferro lunghe più di un metro , anche queste una rarità data la lunghezza .
itwac	Così era un incombente [SEP] spada [SEP] di Damocle che costringeva lo sguardo ad alzarsi .
itwac	» Nikolaj estrasse la [SEP] spada [SEP] e aprì uno squarcio nella parte posteriore della tenda , in modo da poter uscire senza il rischio di cadere sotto un eventuale attacco .
itwac	Tre si lanciarono contro Otsuaf , l' ultimo contro la principessa , che si lasciò cadere a terra , afferrò la [SEP] spada [SEP] di Darmon e con un guizzo disperato la conficcò nel ventre del sicario .
itwac	Allora innanzi tutto un barbaro che sappia duellare non verrà mai a scontrarsi contro un amazzone usando una picca o 2 [SEP] spade [SEP] o cmq più in generale non usando uno scudo .
itwac	Lui torna con [SEP] spada [SEP] insanguinata , pensieroso , alla casa deserta ; qui gli viene incontro il figlio : « Di chi è questo sangue ?
itwac	Sacra guerriera della [SEP] spada [SEP] .
itwac	La [SEP] spada [SEP] rossa e lo scudo rosso , entrambe forgiate da nobili mani in tempi lontani .
itwac	Il palamito a spada è conformato in una certa maniera , braccioli , boette etc. etc. Il pesce che prendi è lo [SEP] spada [SEP] .
itwac	Però le [SEP] spade [SEP] coi palloncini io le faccio meglio .
itwac	La cavalleria invece prendeva ai lati lo schieramento nemico lanciando o brandendo la lancia : nel primo caso i cavalieri potevano tornare indietro dal loro inserviente a prendere la seconda lancia oppure prendevano la [SEP] spada [SEP] ( che si differiva dal gladio ) e attaccavano con quella .
itwac	E via Tornabuoni , con i suoi dintorni , Vigna , Rondinelli , [SEP] Spada [SEP] a far soffrire Firenze , e a far temere uno snaturamento pericoloso non soltanto della fisionomia , ma anche della scelta dell' obiettivo cliente .
itwac	Come si vede , la disputa che si è svolta sul nostro giornale ( il biotech , attaccato risolutamente da Gino Girolomoni , e subito dopo difeso a [SEP] spada [SEP] tratta da alcuni ricercatori della Cattolica ) è destinata a riaccendersi .
itwac	Ad esempio , i diesse Bersani e Visco sono per la reciprocità e la difendono a [SEP] spada [SEP] tratta .
itwac	Mendoza posò la [SEP] spada [SEP] sulla tavola e levò di sotto la casacca una navaja , aprendola .
itwac	con la mia [SEP] spada [SEP] ( de foco ...
itwac	Le Pleiadi e le Iadi sono un vero spettacolo , così come M 44 ed M 31 ; M 42 poi è fin troppo piccola , nel campo sta comodamente una buona parte della " [SEP] spada [SEP] " .
itwac	Se è vero che non voleva riconoscere il battesimo di Cristo , conferito dagli eretici o scismatici , poiché sentiva profonda avversione per coloro che con tanto dolore vedeva separati dall' unità cattolica , che amava immensamente , è altrettanto vero che , in seguito , si acquistò meriti così eminenti , da giungere fino al trionfo del martirio , e lo splendore della carità in cui eccelleva , dissolse quest' ombra , affinché il suo ricco virgulto diventasse ancor più fecondo di frutti : se doveva essere ancora purificato in qualche misura , in mancanza d' altro , lo sarebbe stato certamente sotto l' ultimo colpo di [SEP] spada [SEP] della passione suprema .
itwac	Anche la donna percepiva l' avvicinarsi della meta ed era sempre più concentrata sul suo nemico , affinando i suoi poteri e la sua [SEP] spada [SEP] .
itwac	[SEP] Spade [SEP] e lance rilucevano nel riflesso del sole e le urla dei feriti riecheggiavano nell' anfiteatro roccioso tornando sempre a riempire le orecchie dei guerrieri che si sfidavano in duelli serrati e senza scampo .
itwac	Senza Nome iniziò a raccontare la sua storia : descrisse i tanti anni passati ad allenarsi con la spada , il violento scontro avuto con Cielo e l' inganno che aveva ordito per sconfiggere [SEP] Spada [SEP] Spezzata e Neve che vola .
itwac	Seth ne approfittò : ancora una volta levò la [SEP] spada [SEP] e questa volta la violenza del suo colpo spezzò di netto l' osso della zampa dell' animale che stramazzò violentemente a terra .
itwac	Sì dai , su questo avete ragione , è che ho da poco finito di leggere La [SEP] Spada [SEP] di Shannara e l' ho trovato praticamente un clone de Il signore degli anelli ( se qualcuno l' ha lett 0 o non credo possa darmi torto ) e sono un pò deluso visto che prometteva bene Comunque permettetemi di dire un' ultima cosa sulla Torre Nera e poi basta : King in persona ha ammesso che l' Ultimo cavaliere è pesante e artificioso , motivo tra l' altro per cui l' ha recentemente rivisto , ed è proprio lui , nell' introduzione alla nuova edizione , che incoraggia il Fedele Lettore a tenere duro e a continuare a leggere , perchè poi nei volumi successivi lo stile si alleggerirà : quindi vi prego , seguite il suo consiglio , non ve ne pentirete !
itwac	[ 43 ] Perché di fronte a voi stanno gli Amaleciti e i Cananei e voi cadrete di [SEP] spada [SEP] ; perché avete abbandonato il Signore , il Signore non sarà con voi » .
itwac	Magno catturati due [SEP] spada [SEP] con artificiali a traina di notte in Nuova Zelanda , a Three Kings Islands , Kings Bank STOP Pesi : 268,600 Kg e 159,200 Kg STOP appena torno in Italia vi racconto STOP Sardus Caspiterina Magno ma cosa mangiano in Nuova Zelanda Biscotti Plasmon , bentornato raccontaci subito Ciao Edited by - sardus on 28/05/2002 09:54:42 nettuno Ciao Magno , complimenti agli equipaggi australiani , cos' é come nel Flamish Cap ?
itwac	Stendete le fettine di pesce [SEP] spada [SEP] ( se è il caso battetele leggermente con il batticarne , facendo attenzione a non romperle ) e su ognuna disponete una pallina di ripieno .
itwac	8 Avete paura della [SEP] spada [SEP] e io manderò la spada contro di voi , dice il Signore Dio !
itwac	Depositario geloso del patrimonio ereditario comune d' onore , di gloria , io affido lo Stato a governare al mio caro cugino il Principe Eugenio , ed io sguaino la [SEP] spada [SEP] .
itwac	Gad andò da Davide e gli riferì : " Dice il Signore : Scegli fra tre anni di carestia , tre mesi di fuga per te di fronte ai tuoi avversari , sotto l' incubo della spada dei tuoi nemici , e tre giorni della [SEP] spada [SEP] del Signore con la peste che si diffonde sul paese e l' angelo del Signore che porta lo sterminio in tutto il territorio di Israele .
itwac	Il mostro indietreggiò , barcollando e tentando di colpire il paladino , ma questi , infuriatissimo , gli tranciò l' artiglio e , mentre ormai il drago tentava di scappare , gli lanciò la [SEP] spada [SEP] colpendolo in un occhio e facendolo crollare a terra , ormai privo di vita , in un tonfo assordante .
itwac	Per i mezzi meccanici , i denari sono dedicati alla ruspa , le coppe all' autobetoniera , i bastoni alla gru e le [SEP] spade [SEP] al carrello elevatore .
itwac	Con tutta probabilità , al momento dell' arresto , era stato urtato e sballottato dalla turba che agitava i bastoni e le [SEP] spade [SEP] , e Gesù sempre dolce e mansueto , protesta per questo trattamento fattogli , come se fosse un volgare brigante .
itwac	Ruppi una [SEP] spada [SEP] e rischiai di ferire il pubblico , tutto ok per fortuna .
itwac	Nicola [SEP] Spada [SEP] ( Atletica Dolomiti ) .
itwac	Entro' nella sala di corsa e si piazzo' fra l' uomo e il ragazzo menando un fendente con la [SEP] spada [SEP] .
itwac	" Ez 28 , 23 " Perciò dice il Signore Dio :  Ecco , io manderò contro di te una [SEP] spada [SEP] ed eliminerò da te uomini e bestie .
itwac	Tra gli esempi occidentali più recenti c' è Ghot Dog di Jim Jarmusch , in cui Forest Whitaker è un moderno samurai metropolitano , che alterna la [SEP] spada [SEP] alla pistola punteggiando le carneficine con sentenze di filosofia orientale ( tratte da " Hagakure : the way of the Samurai " ) .
itwac	Con una forte armatura e una [SEP] spada [SEP] impugnata , combattono con coraggio contro le vili truppe orchesche .
itwac	Stringiamoci a coorte Siam pronti alla morte , Siam pronti alla morte Italia chiamò Son giunchi , che piegano , Le [SEP] spade [SEP] vendute .
itwac	Lo [SEP] spada [SEP] può ( anzi deve avere per legge ) dimensioni ben diverse .
itwac	E non si rischia come un tempo , quando il soldato si trovava all' improvviso una [SEP] spada [SEP] alle costole quando c' erano razzie e massacri .
itwac	La storia di Minish Cap parte dalla necessità di ricostruire una magica [SEP] spada [SEP] , con cui sconfiggere lo stregone del vento Vaati , la cui ombra minaccia la pace del regno di Hyrule .
itwac	Abbiamo : l' eroe romantico , che usa magia e [SEP] spade [SEP] incantate e ha capacità superumane ; il Dio , che è ben al di sopra delle limitazioni dell' ambiente e che di fatto vive ben al di sopra di esso ; il Neuromantico , che ha soggiogato e inquinato l' ambiente naturale e che di fatto ne ha creato un altro , il cyberspazio .
itwac	Non temeva la magia di Margiana , non temeva la [SEP] spada [SEP] di Eliane .
itwac	[SEP] Spada [SEP] maschile : David Burroni , Sandro Cuomo , Paolo Milanoli , Alfredo Rota .
itwac	: D mydusky Premesso che il golfo di Taranto è uno degli hot spot migliori del mondo , salvo depredazioni a tappeto di cianciole , tonnare , spadare and company , impostare una pescata per incontrare aguglie e [SEP] spada [SEP] appartiene piu' alla poesia che alla realta' ...
itwac	Qui trovate informazioni su guida per diventare cavaliere virtuale , storie di cavalieri , [SEP] spade [SEP] , misteri , leggende del passato , articoli di tecnica , tradizioni , cultura , manutenzione delle spade e fantasie epiche .
itwac	La bilancia qualche volta non c' è ma la [SEP] spada [SEP] c' è sempre ed è sempre sguainata .
itwac	46 Uscirono allora uomini da tutti i villaggi della Giudea all' intorno e li accerchiarono ; essi si voltavano gli uni contro gli altri e caddero tutti di [SEP] spada [SEP] : non ne rimase neppure uno .
itwac	Tocca a Miguel , usate subito la spada con l' ingranaggio che si trova lì vicino , andate a destra e usate la spada con la maschera d' oro in alto per prendere la pietra che si trova incastonata , tornate indietro e andate nei pressi della porta con il disegno giallo ( quella dove è entrato Tullio ) solo che questa volta entrerete nella porta a destra , usate ancora la [SEP] spada [SEP] per sbloccare il secondo meccanismo , andate in alto e provate a sbloccare il terzo quando ...
itwac	Entrambi i vampiri sono dotati della [SEP] spada [SEP] denominata " la mietitrice " che , proseguendo nei combattimenti , crescerà come potere e capacità distruttive .
itwac	Un regalo ai furbi e alle ecomafie , una [SEP] spada [SEP] di Damocle sui fragilissimi equilibri territoriali , basti pensare alle conseguenze sul dissesto idrogeologico .
itwac	Si , erano i guerrieri delle sacre armature dell' arco e della [SEP] spada [SEP] .
itwac	Senza buffet , ma ognuno con il suo piatto preparato al momento a base di ostriche , scampi , salmone , [SEP] spada [SEP] , carpacci misti di pesce fresco , frappeuse di spumante , tartine , mousse di pesce , polpettine , olive a 15  .
itwac	LUCIANA E cos' è l' esperienza se non una [SEP] spada [SEP] di Damocle sospesa sul tuo cuore ?
itwac	Ma il pronto Benares gli fa riporre la [SEP] spada [SEP] .
itwac	Top LocoDiesel Capo Treno Registrato : 22/11/04 18:09 Messaggi : 687 Residenza : Varese Inviato : Gio 30 Giu 2005 13:07 Oggetto : Ciao Gigio , mi riallaccio alla tua risposta per osservare : 1 ) Capisco che per le locomotive moderne la parte elettronica deve essere rifatta completamente ogni 20 anni circa ( secondo me anche meno perchè l' osolescenza precoce dei componenti è una [SEP] spada [SEP] di Damocle sopra la testa di tutti i progettisti d' elettronica ) , ma la parte meccanica dovrebbe avere una vita paragonabile alle locomotive piu' anziane ( anche qui condizionale d' obbligo ) , quindi sui 60 anni .
