corpus	sentence
itwac	* Abhimanyu : figlio di Arjuna e padre postumo di Parikshit * acarya : maestro , insegnante ; colui che insegna con l' esempio * Acyuta : uno dei nomi di Krishna , che significa " l' infallibile " * Acyutayus : combattè dalla parte dei Kurava e cadde per mano di Arjuna * Adi Parva : un capitolo del Maha-bharata * Agastya : uno dei saggi più celebri della tradizione vedica * Agni : il deva del fuoco * Airavata : l' [SEP] elefante [SEP] di Indra * Akrura : uno degli amici intimi di Krishna * akshauhini : unità di misura dei soldati che componevano un esercito ; consisteva in 21.870 carri da guerra , 21.870 elefanti , 65.160 cavalli e 109.350 fanti * Alambusha : il rakshasa figlio del saggio Rishyashringa ; cadde per mano di Ghatotkacha * Alambusha : omonimo rakshasa , ma figlio di Jatasura * Alayudha : re rakshasa che combattè dalla parte dei Kurava * Amaravati : la capitale del regno celeste di Indra * Amba : la sfortunata ragazza che rinacque come Shikhandi per vendicarsi di Bhishma * Ambalika : moglie di Vicitravirya e madre di Pandu * Ambika : moglie di Vicitravirya e madre di Dritarashtra * Anga : il regno che Duryodhana donò a Karna per conferirgli dignità reale * Anuvinda : il principe del territorio di Avanti ; lui e il fratello Vinda caddero per mano di Arjuna * apsara : meravigliose ragazze dei pianeti celesti * arani : il bastone con il quale i brahmana accendono il fuoco del sacrificio * arghya : cerimonia atta a venerare le grandi personalità * Arjuna : il terzo dei Pandava ; era un caro amico e devoto di Krishna ; aveva anche altri nove appellativi * ashrama : luogo dove si praticano i principi della vita spirituale * ashvamedha-yajna : il sacrificio del cavallo ; generalmente i re lo celebravano quando volevano essere riconosciuti come imperatori * Ashvini-kumara : i gemelli medici dei deva che generarono Naku-la e Sahadeva * Asita : grande saggio della tradizione vedica * asura : stirpe di esseri demoniaci * Astika : figlio di Jaratkaru ( il saggio ) e Jaratkaru ( la sorella di Vasuki ) * Ashvatthama : il figlio di Drona * Atiratha : il padre adottivo di Karna * Avanti : il territorio dell' India chiamato anche Malava * Avanti : i fratelli Vinda e Anuvinda * avatara : colui che discende dal mondo spirituale per beneficiare gli uomini * Ayodhya : la capitale del regno di Koshala ( vedi " Il Ramayana " ) B * Babruvahana : il figlio di Arjuna e Citrangada * Badari : il luogo santo dove Vyasa si ritira per le sue pratiche ascetiche ; è anche chiamato Badarika o Badarikashrama * Bahlika : uno dei fratelli di Shantanu , ucciso da Bhima * Baka : il rakshasa che terrorizzava Ekachakra , ucciso da Bhima * Balarama : prima emanazione plenaria di Krishna ; quando il Si-gnore venne sulla Terra , cinquemila anni fa , egli apparve insieme a lui come suo fratello maggiore * Bhagadatta : rispettato monarca e grande combattente ; era il re di Prajyotisha * Bhagavad-gita : il testo di base della filosofia spiritualistica dell' India ; fu parlata da Krishna ad Arjuna prima dell' inizio della battaglia di Kurukshetra * Bhagavan : colui che possiede pienamente tutte le perfezioni ; questo nome designa la Suprema Personalità di Dio , Krishna , nel suo aspetto più elevato * bhakta : devoto * Bhanuman : un principe di Kalinga , ucciso da Bhima * Bharadvaja : saggio molto famoso , era il padre di Drona * Bharata ( i ) : i discendenti di Bharata * Bharata : il figlio di Rishabha , da cui la nazione indiana prese il nome Bharata-varsha ; divenne famoso perchè cadde da una posizione spiritualmente elevata a causa dell' attaccamento a un cervo * Bharata-varsha : l' antico nome della nazione indiana * Bhima : il secondo dei Pandava * Bhishma : il figlio di Shantanu e Ganga ; era un sommo guerriero e una grande autorità in materia di conoscenza spirituale ; parlò , davanti alle più grandi autorità spirituali dell' universo , il Shanti Parva * Bhishma Parva : uno dei capitoli del Maha-bharata * Bhoja : il re del territorio di Marttikavata ; fu ucciso da Abhimanyu * Bhojakata : la capitale del regno di Vidarbha , dove Rukmi , fratello di Rukmini , una delle mogli di Krishna , governava * Bhumi : la dea che governa il pianeta Terra * Bhurishrava : il figlio di Somadatta , il quale aveva una vecchia questione con la famiglia di Satyaki ; fu ucciso slealmente proprio da quest' ultimo * Brahma : il primo essere dell' universo creato direttamente da Vishnu ; da quest' ultimo ricevette il potere di costruire la manifestazione cosmica in cui viviamo * brahmacharya : il primo degli stadi della vita , in cui il giovane deve essere affidato a un maestro spirituale autentico per essere istruito in tutti i campi dello scibile umano ; * brahman : energia spirituale * Brahman : uno dei nomi di Dio * brahmana : la classe degli intellettuali e dei religiosi della società vedica * brahmastra : la terribile arma governata da Brahma * Brihadakshatra : principe nishada ucciso da Drishtadyumna * Brihadakshatra : uno dei fratelli Kekaya e uno degli alleati più fedeli dei Pandava * Brihadashva : un grande asceta che raccontò la storia di Nala a Yudhistira , insegnandogli poi la scienza del gioco dei dadi * Brihadbala : il re di Koshala ; combattè dalla parte dei Kurava * Brihadratha : il figlio di Jayadratha * Brihannala : il nome che Arjuna assunse nel periodo in cui serviva come eunuco alla corte di Virata C * cakra-vyuha : complicata formazione a forma di cerchio che Drona usava per difendersi dagli attacchi nemici * Chekitana : grande eroe Vrishni , fu ucciso da Duryodhana * Chandra : il deva della Luna * Chandra-kausika : il saggio per la quale benedizione nacque Jarasandha * Chedi : Sishupala era il re di questo regno ; alla sua morte , suo figlio Drishtaketu prese il trono e aiutò i Pandava a Kurukshetra * Citrangada : la moglie di Arjuna , che generò un figlio chiamato Babruvahana ; suo padre era il re Citrasena di Manalur * Citrangada : il figlio di Shantanu e Satyavati ; ancora giovane perì in un duello * Citraratha : il gandharva che , sconfitto in un duello , divenne amico di Arjuna * Citrasena : un gandharva amico dei Pandava * Citrasena : il padre di Citrangada , moglie di Arjuna * Citrasena : uno dei cento figli di Dritarashtra D * Daksha : un importante essere celeste ; uno dei progenitori della razza umana * Damaghosha : padre di Sishupala e re di Chedi * Damagranthi : il nome che Sahadeva assunse durante il periodo in incognito * danava : figli di Danu ; stirpe di esseri demoniaci * Danbodbhava : Karna nella vita precedente ; ebbe uno scontro col rishi Nara e fu da lui ucciso * Dantavakra : una delle incarnazioni di Vijaya ; perì per mano di Krishna * Daruka : l' auriga di Krishna * Dasharna : una regione dell' antica Bharata-varsha ( India ) * Dasharna-raja : il re della regione omonima che cercò di resistere all' elefante di Bhagadatta * deva : esseri che il Signore ha dotato del potere di governare i vari settori della creazione universale , ( il sole , le piogge , il fuoco ecc. ) , così da provvedere alle necessità degli uomini ; con questo termine ci si riferisce genericamente anche agli abitanti dei pianeti superiori * devadatta : la conchiglia di Arjuna * Devaki : la madre di Krishna * Devala : un grande saggio * Devavrata : il nome di nascita di Bhishma * devi : dea * dhanur-veda : la scienza militare vedica * dharma : è un termine con diversi significati ; nel testo pre-sente viene usato per indicare l' insieme delle norme religiose e morali che devono regolare la vita umana * Dharma : nome di Yamaraja , il dio della giustizia * Dharmaputra : uno dei nomi di Yudhistira , che significa figlio di Dharma * Dharmaraja : vedi Dharma * Dhaumya : il maestro spirituale dei Pandava * Dhrishtadyumna : il figlio di Drupada nato insieme a Draupadi direttamente dal fuoco del sacrificio * Dhrishtaketu : il figlio di Sishupala ucciso in battaglia da Drona * Draupadi : la moglie dei Pandava , nata direttamente dal fuoco del sacrificio * Dritarashtra : il padre di Duryodhana ; non trovando il coraggio di andare contro i voleri di quest' ultimo , dovette vedere i suoi figli soccombere sul campo di battaglia * Drona : il maestro d' armi dei Pandava e dei Kurava * Drupada : il re di Panchala ; tra i suoi figli ricordiamo Draupadi e Dhrishtadyumna * Duhssala : figlia di Dritarashtra e sorella di Duryodhana ; sposò Jayadratha * Durga : la dea della natura materiale * Durjaya : uno dei figli di Dritarashtra * Durmarshana : uno dei figli di Dritarashtra * Durmukha : altro figlio di Dhritarashtra * Durvasa : celebre saggio , dette a Kunti il mantra per generare figli con i deva * Duryodhana : il principale colpevole della guerra di Kurukshetra ; era l' incarnazione della personificazione di kali-yuga * Dusshasana : il secondo dei 100 figli di Dhritarashtra * Dvaipayana : uno dei nomi di Vyasa * Dvaipayana : il lago dove Duryodhana s' immerse per recuperare le energie * Dvaita : vedi Dvaitavana * Dvaitavana : una delle foreste dove i Pandava trascorsero il loro esilio * dvapara-yuga : terzo yuga di un ciclo di quattro ( maha-yuga ) : dura 864.000 anni * Dvaraka : la capitale del regno di Krishna E * Ekachakra : il paese dove i Pandava si nascosero dopo l' attentato di Varanavata * Ekalavya : il principe nishada che fu privato del pollice da Drona G * Gandhamadana : montagna himalayana * Gandhara : territorio nord-occidentale dell' India , dove Subala governava ; Shakuni e Gandhari erano suoi figli * Gandhari : sposò Dritarashtra ; suo padre era il re Subala di Gandhara , e suo fratello il malvagio Shakuni * gandharva : esseri celestiali che vivono nei pianeti superiori ; le loro fattezze sono del tutto simili agli angeli della cultura cristiana * Gandiva : l' arco di Arjuna costruito personalmente da Brahma , era in possesso di Varuna ; fu dato ad Arjuna da Agni * Ganga : la dea del fiume Gange * Gangadevi : altro appellativo per Ganga * Gange : il fiume santo più famoso e sacro dell' India ; le sue origini sono divine e nasce fra le vette himalayane ; dopo aver attraversato tutta la parte settentrionale dell' india , sfocia nel golfo del Bengala * Ganesha : il figlio di Parvati ; chi lo prega ottiene grandi ricchezze * Garuda : l' aquila divina che trasporta Vishnu * garuda : disposizione militare a forma di aquila ; fu usata durante la battaglia di Kurukshetra * Gautama : grande saggio della tradizione vedica * Gautama Muni : lo stesso di Gautama * Ghatotkacha : il rakshasa nato dal matrimonio di Bhima e Hidimbi * Goloka-vrindavana : il pianeta spirituale eterna dimora di Krishna * Gomati : fiume sacro dell' India ; scorre vicino Naimisha * gopi : le pastorelle amiche e amanti spirituali di Krishna durante la sua giovinezza ; grazie al loro puro amore per Krishna , esse rappresentano il più alto stadio di realizzazione spirituale * gosvami : colui che controlla i sensi e la mente ; questo termine viene spesso usato come titolo che accompagna il nome di saggi e maestri spirituali ; e' anche l' appellativo che accompagna chiunque sia nell' ordine di rinuncia della vita ( sannyasa ) * Govinda : nome di Krishna , che significa " colui che dà piacere alle mucche e ai sensi " * guru : maestro , guida spirituale * guru-dakshina : il tradizionale tributo di gratitudine che il discepolo conferisce al maestro al termine del periodo scolastico H * Hanuman : il grande devoto di Rama che ha le sembianze di una scimmia ; fu generato da Vayu , il deva del vento , e dunque era il fratello di Bhima ; per saperne di più si legga " Il Ramayana " * Hastinapura : la capitale del regno Kurava ; è la moderna Delhi * Hidimba : un demone ucciso da Bhima * Hidimbi : sorella di Hidimba e sposa di Bhima * Himalaya : enorme catena montuosa al nord dell' India , dove gli asceti ancor oggi vanno a cercare luoghi tranquilli per le loro pratiche spirituali * Hiranyakashipu : grande demone ucciso da una delle incarnazioni di Vishnu * Hiranyaksha : il fratello di Hiranyakashipu che seguì la stessa sorte * hotra : il fuoco sacrificale * hotri : il sacerdote che durante le cerimonie si occupa del fuoco sacrificale * Hridika : della dinastia degli Yadu ; era il padre di Kritavarma e combattè nella battaglia di Kurukshetra * Hrishikesha : uno dei nomi di Krishna che significa " il con-trollore ( o signore ) dei sensi " I * Indra : il re dei deva e padre di Arjuna * Indrakila : una montagna himalayana * Indraprastha : la capitale del regno dei Pandava * Iravan : il figlio di Arjuna e Ulupi J * Jalasandha : un celebre eroe che combattè dalla parte dei Kurava durante la battaglia di Kurukshetra * Janamejaya : figlio di Parikshit , celebrò un grande sacrificio per annientare tutti i serpenti del pianeta * Janardana : appellativo di Krishna che significa " colui che fa tremare i demoni " * Jara : la strega che ricompose il corpo di Jarasandha * Jarasandha : il potente re di Magadha sconfitto in duello da Bhima * Jaratkaru : la figlia di Vasuki * Jaratkaru : il saggio che sposò la figlia di Vasuki * Jatasura : tentò di rapire Draupadi , ma fu ucciso da Bhima * Jaya : uno dei due guardiani dei pianeti spirituali maledetti dai saggi a nascere tre volte come demoni * Jayadratha : il re di Sindhu ucciso da Arjuna ; era il marito di Duhssala , l' unica figlia femmina di Dritarashtra * Jayanta : la città dove Duryodhana costruì il suo palazzo per defraudare i Pandava con il gioco dei dadi * Jayatsena : il nome che Nakula prese durante il periodo in in-cognito * Jayatsena : uno dei figli di Jarasandha * Jimuta : il lottatore che Bhima uccise durante il periodo in incognito K * Kadru : la madre della stirpe dei naga ; era moglie di Kashyapa * Kailasha : una delle vette himalayane nella quale Shiva e Kuvera risiedono * kala : il tempo eterno * Kala : la personalità che governa lo svolgersi del tempo * kalakanja : stirpe di demoni che Arjuna sterminò nel periodo in cui visse nei pianeti celesti * Kali : la personalità che governa su kali-yuga * Kalinga : territorio dell' antica India ; era anche il nome di uno dei re che combatterono con Duryodhana * kali-yuga : era di lotte e di ipocrisia ; dura 432.000 anni ; quella in cui viviamo è cominciata da 5.000 anni ; è caratterizzata dalla progressiva scomparsa dei principi della religione e dall' interesse rivolto esclusivamente alla ricerca del benessere materiale * Kampilya : la capitale di Drupada , re di Panchala * Kamyaka : una delle foreste dove i Pandava trascorsero il loro esilio * Kanka : il nome che Yudhistira assunse nel periodo in incognito * Kanva : celebre saggio da cui poi provenne una nobile stirpe * karma : legge della natura secondo cui ogni azione materiale , buona o cattiva , comporta una conseguenza che lega il suo autore all' esistenza condizionata e al ciclo delle nascite e delle morti * karma-yoga : l' azione spirituale , condotta secondo le regole della coscienza di Krishna ; altro nome del bhakti-yoga ; insegna ad agire nella maniera giusta al fine di purificare le proprie attività e quindi la propria esistenza * Karna : figlio segreto di Kunti e Surya , fu un grande amico di Duryodhana e per lui morì * Karna Parva : uno dei capitoli del Maha-bharata * Kartikeya : il generale dell' esercito dei deva * Kashi : territorio dell' India corrispondente all' odierna Benares * Kashiraja : il re di Kashi che combattè a fianco dei Pandava * Kashyapa : grande saggio dell' epoca vedica * Kekaya : i cinque principi di questo regno combatterono a fianco dei Pandava * Keshava : appellativo di Krishna che significa " uccisore del demone Keshi " * Keshi : demone a forma di cavallo ucciso da Krishna * Khandava : la foresta che Agni bruciò con l' aiuto di Krishna e Arjuna * Khandava-prastha : una piccola città che era stata la capitale dei Kuru ; quando i Pandava vi si trasferirono la chiamarono Indra-prastha * Kichaka : il generale dell' esercito di Virata ucciso da Bhima per aver molestato la moglie * kinnara : una specie di deva che suonano la vina , uno strumento musicale particolare * Kirata : il cacciatore ; era la forma che Shiva aveva assunto per mettere alla prova Arjuna * Kiriti : appellativo di Arjuna , che significa " colui che porta un diadema sul capo " * Kirmira : rakshasa ucciso da Bhima ; era il fratello di Baka e un caro amico di Hidimba * Koshala : il regno con capitale Ayodhya , dove Rama governò con grande rettitudine * Kotikasya : un amico di Jayadratha , monarca di Trigarta * krauncha : strategica disposizione dell' esercito a forma di uc-cello * Kripa : figlio di Gautama , dette i primi rudimenti dell' educazione ai Pandava e ai Kurava ; fu il maestro di Parikshit * Kripi : la sorella di Kripa e moglie di Drona * Krishna : la Persona Suprema e Originale ; tutti i grandi saggi e santi lo riconoscono come il dio creatore di ogni cosa ; questo nome significa " l' infinitamente affascinante " , ma egli possiede anche altri nomi , in numero praticamente illimitato * Krishna Dvaipayana Vyasa : vedi Vyasa * Kritavarma : un eroe della dinastia dei Vrishni che combattè a fianco di Duryodhana * Kshatradharma : uno dei figli di Dhrishtadyumna * kshatriya : l' ordine guerriero della società ; il loro dovere era quello di assicurare l' ordine e la pace * kshatriya-dharma : i doveri pertinenti alla classe kshatriya * Kumbhakarna : il fratello di Ravana ucciso da Rama ( vedi " il Ramayana " ) * Kunti : la madre dei Pandava * Kuntibhoja : il padre adottivo di Kunti * Kurava : discendenti di Kuru ; anche i Pandava erano dei Kurava , ma per distinguerli vennero usati appellativi diversi * Kuru : antico re della dinastia dei Bharata * Kuru : i discendenti del re Kuru ; in particolare con questo nome ci si riferisce ai centi figli di Dhritarashtra * Kurukshetra : la sacra piana dove si combattè la terribile bat-taglia ; venne così chiamata perchè Kuru vi svolse le sue ascesi * kusha : erba sacra , dove i saggi si siedono durante le loro meditazioni * Kuvera : il deva delle ricchezze L * Lakshmana : il figlio di Duryodhana ucciso da Abhimanyu * Lakshmi : la compagna eterna di Vishnu ; è la dea della fortuna * Lanka : isola a sud dell' India ; qualche tempo fa veniva chiamata Ceylon * lingam : divinità a forma di genitale ; con questa Shiva viene adorato dai suoi devoti * Lokapala : i guardiani dei mondi ; sono Indra , Kuvera , Yama e Varuna * Lomasa : grande asceta , portò notizie di Arjuna ai suoi fratelli M * Madhusudana : nome di Krishna ; uccise il demone Madhu * Madra : il regno governato da Shalya * Madri : la seconda moglie di Pandu , madre di Nakula e Sahadeva ; era la sorella di Shalya * Magadha : il regno di Jarasandha * Maha-bharata : la storia scritta da Vyasa imperniata sulle gesta dei Pandava e sugli eventi che condussero alla guerra di Kurukshetra * Mahabhishaka : Shantanu nella sua vita precedente ; fu maledetto da Brahma per aver osservato con desiderio la dea Ganga * Mahadeva : un sinonimo di Shiva * maharaja : appellativo con cui ci si rivolgeva ai re ; veniva tuttavia talvolta usato anche per i brahmana * maharatha : un eroe capace di affrontare da solo 60.000 nemici * maharshi : grande saggio * mahatma : grande anima ; coloro che sono avanzati spiritualmente * Mahishmati : antica città sulle rive del Narmada ; il virtuoso Nila ne era il principe * Mainaka : montagna himalayana * Maitreya : saggio famoso per la sua vasta conoscenza * makara : una delle disposizioni tattiche di un esercito * Manalur : regno nord orientale , dove Arjuna sposò Citrangada * Mandara : montagna himalayana * Maniman : potente rakshasa amico di Kuvera * mantra : vibrazioni sonore , parole , preghiere ; vengono recitate per purificare la propria mente o anche per evocare armi terribili * Manu : il progenitore dell' umanità ; fu il primo essere a venire in questo pianeta in precedenza disabitato ; e' l' autore del Manu-samhita * Markandeya : anziano saggio molto celebre ; per la sua età avanzata aveva assistito agli avvenimenti di molti yuga , e pur tuttavia , grazie ai suoi poteri mistici e alle benedizioni di Shiva , aveva mantenuto il corpo giovane e fresco come quello di un ragazzo * Matali : l' auriga di Indra * Mathura : la città santa dell' India in cui Krishna nacque * Matsya : il regno di Virata * Mayadanava : l' architetto degli asura ; per ringraziare Arjuna di averlo salvato , costrì il favoloso sabha * Menaka : bellissima apsara dei pianeti celesti * Meru : montagna himalayana ; il sole circola intorno ad essa durante il suo tragitto * Mithila : regno nord-orientale dove Janaka governò ( vedi " il ramayana " ) * Muka : demone a forma di cinghiale che Arjuna e Shiva uccisero * murti : manifestazione della forma personale di Dio sotto forma di " statue " , costruite con specifici materiali e che vengono adorate sugli altari N * naga : la razza dei serpenti * nagastra : arma che materializzava terribili serpenti ; Karna la usò contro Arjuna * Nahusha : antico re maledetto da Agastya * Nakula : il quarto dei Pandava * Naimisha : la foresta dove i grandi saggi si riuniscono per discutere soggetti spirituali * Nala : re nishada la cui storia venne raccontata da Brihadashva a Yudhistira * Nanda : il padre adottivo di Krishna * Nara-narayana Rishi : una delle precedenti incarnazioni di Arjuna e Krishna * Narada : celebre saggio e grande devoto di Krishna ; è figlio di Brahma , e ha il potere di viaggiare costantemente in tutto l' universo diffondendo le glorie del Signore * Narayana : emanazione plenaria di Krishna dotata di quattro braccia che rispettivamente brandiscono una conchiglia , un disco , una mazza e un fiore di loto * narayana ( i ) : l' esercito che Krishna accordò a Duryodhana * narayana-astra : terribile arma usata da Ashvatthama contro l' esercito dei Pandava * Narmada : fiume sacro dell' India * Nila : monarca che combattè a fianco dei Kurava * Nila : il re di Mahishmati che , sebbene fosse un grande devoto di Agni , fu assoggettato da Sahadeva ; combattè dalla parte dei Pandava * Nishada : regno situato a nord del continente indiano ; i suoi abitanti erano ritenute persone dalle abitudini incivili * nivata-kavacha : stirpe demoniaca sterminata da Arjuna durante il periodo in cui visse nei pianeti celesti O * om : sacra sillaba spirituale * om namo bhagavate vasudevaya : mantra vedico ; offro i miei omaggi al Supremo Signore Shri Krishna , figlio di Vasudeva P * padma-vyuha : organizzazione strategica dell' esercito a forma di loto * panchajanya : la conchiglia di Krishna * Panchala : il territorio governato da Drupada ; così venivano chiamati anche i suoi abitanti * Pandava : i figli di Pandu * Pandu : il figlio generato da Vyasa e Ambalika ; grazie all' intercessione dei deva , le sue due mogli generarono cinque gloriosi eroi * Paramatma : anima suprema ; è la forma di Dio che dimora nel cuore di ogni essere vivente * Parashara : il saggio che generò Vyasa , frutto dell' accoppiamento con Satyavati * Parashurama : l' incarnazione divina che sterminò 21 generazioni di guerrieri * Parikshit : il discendente dei Pandava , a cui Krishna restituì la vita ; era il nipote di Arjuna e un grande devoto del Signore ; il suo nome significa " nato da una linea estinta " * Partha : appellativo di Arjuna ; significa figlio di Pritha , Kunti * parva : capitolo * Parvata : saggio celestiale , grande amico di Narada , che accompagna nei suoi viaggi * Parvati : la moglie di Shiva ; è la dea che governa la natura materiale * pashupata : l' arma che Shiva accordò ad Arjuna , grazie alla quale fu in grado di uccidere Jayadratha * paulama : stirpe demoniaca * Pavana : altro nome di Vayu , il deva del vento * Prabhasa : il luogo dove i Vrishni si affrontarono e si sterminarono in una battaglia fraticida ; era stato un luogo santo particolarmente adatto per celebrare cerimonie in onore di Shiva * Pradyumna : su questa terra nacque come uno dei figli di Krishna * Prajapati : generalmente un nome di Brahma ; il significato etimologico è " padre delle genti " , o " progenitore " * Prajyotisha : il regno di Bhagadatta * Pramataka : celebre saggio ; uno dei sacerdoti che intervennero nel sacrificio dei serpenti di Janamejaya * Pratikami : uno degli attendenti di Duryodhana * Pratipa : il padre di Shantanu * Prativindhya : il figlio di Draupadi e Yudhistira * Prayaga : vedi Triveni Sangama * Pritha : nome di nascita di Kunti * puja : cerimonia di rispetto e venerazione offerta al maestro spirituale e al Signore * Purana : diciotto scritti vedici destinati allo studio e alla pratica di coloro che sono soggetti alle influenze dei guna * Purochana : il malvagio aiutante di Duryodhana R * Radha : la madre adottiva di Karna * Radha : la compagna eterna di Krishna ; era la preferita fra le gopi * Radharani : vedi Radha * Radheya : altro nome di Karna * rajasuya : grandiosa cerimonia celebrata di frequente dai monarchi dell' epoca vedica * rajasuya-yajna : vedi rajasuya * rakshasa : stirpe demoniaca dedita a ogni tipo di misfatti * rakshasi : femmina della stirpe rakshasa * Rama : il protagonista del Ramayana ; era un' incarnazione di Vishnu * Ramayana : la storia , scritta da Valmiki , che tratta delle gesta di Rama * Rambha : una delle apsara più belle * Ravana : il rakshasa che rapì Sita ; trovò la morte per mano di Rama ( vedi " Il Ramayana " ) * rishi : saggio , asceta * ritvik : uno dei sacerdoti preposti all' esecuzione dei sacrifici * Romaharshana : un saggio , padre di Suta Gosvami * rudrastra : arma evocata con un mantra a Shiva * Rukmaratha : uno dei valorosi figli di Shalya ; cadde a Kurukshetra nel tentativo di opporsi ad Abhimanyu * Rukmi : il re che a causa della sua tracotanza fu rifiutato prima della battaglia di Kurukshetra ; era il re di Bhojakata e fratello di Rukmini , una delle mogli di Krishna * Rukmini : la prima moglie di Krishna * Ruru : saggio che ebbe motivi di maledire la razza dei serpenti S * sabha : un palazzo generalmente molto fastoso che veniva usato nelle grandi occasioni * Sabha Parva : uno dei capitoli del Maha-bharata * Saci : la moglie del re dei deva , Indra * Sakradeva : uno dei principi Kalinga ucciso da Bhima * Sairandhri : il nome che Draupadi assunse durante il periodo in incognito * Samantha-panchaka : luogo sacro dove Bhima e Duryodhana combatterono il loro ultimo duello * Samba : figlio di Krishna e Jambavati ; insieme ad altri , offese dei saggi e causò la distruzione della loro casata * samsaptaka : venivano chiamati così coloro che prendevano il voto di vincere o morire ; i Trigarta presero questo voto e furono sterminati da Arjuna * Sanjaya : il discepolo di Vyasa che raccontò la guerra di Kurukshetra a Dhritarashtra * Sankarshana : una delle espansioni di Krishna ; fra le altre cose , causa la dissoluzione dell' universo materiale * sankhya : sistema filosofico insegnato dall' avatara Kapila ; consiste nello studio analitico della natura spirituale , di quella materiale , e dell' analisi comparata delle due * sankhya : sistema filosofico materialistico che enumera le componenti della natura materiale .
itwac	[ 37 ] Sopra ogni [SEP] elefante [SEP] vi erano solide torrette di legno , protette dagli attacchi , legate con cinghie , e su ogni torretta stavano quattro soldati , che di là bersagliavano , e un conducente indiano .
itwac	Attaccate l' [SEP] elefante [SEP] sempre di lato , ma di fronte o da dietro .
itwac	Bambini : - Nei tempi antichi facevano tutto gli uomini , o usavano gli [SEP] elefanti [SEP] , o i cavalli , se non c' erano le macchine andavano a piedi , se non c' era il telefono andavano a portare i messaggi , se non c' era la ruspa scavavano con la pala , se non c' era la gru alzavano i pietroni per costruire le case ...
itwac	Infine ci sono altri ancora , e sono un piccolo drappello scelto tra i tanti animali che possono vantare un buon quoziente intellettivo , come scimmie , delfini e [SEP] elefanti [SEP] .
itwac	( 27 Dicembre 2003 ) Ne ho vedute tante da raccontar , giammai gli [SEP] elefanti [SEP] volar !
itwac	Next by Date : Torna la strage degli [SEP] elefanti [SEP] Previous by thread : Re : recapiti produttori cibi cruelty-free ?
itwac	- Ha qualche migliaio di rajaputi ed una ventina di [SEP] elefanti [SEP] .
itwac	Il Jefferson Hotel di Washington offre agli elettori del Texas e del Massachusetts uno sconto del 40 per cento e cioccolatini a forma di asinello o di [SEP] elefante [SEP] .
itwac	' ' Sarebbe il caso - aggiunge Giovanni Guadagna - che la signora Orfei si ricordasse della polemica che esattamente un anno addietro sollevo' al Comune di Modena perche' aveva emanato una analoga ordinanza : voleva scendere in piazza con gli [SEP] elefanti [SEP] , poi dichiaro' che avrebbe chiesto al ministro Urbani di vietare ai Comuni di emanare ordinanze anti circo con animali ed alla fine dovette rassegnarsi innanzi al Tar dell' Emilia Romagna che confermo' la volonta' dei cittadini di non vedere piu' animali prigionieri nei circhi ' ' .
itwac	Così deciso in Roma , il 25 febbraio 2003 , dal Consiglio di Stato in sede giurisdizionale ( Sezione Quinta ) , in camera di consiglio , con l' intervento dei seguenti Magistrati : Agostino [SEP] Elefante [SEP] Presidente Raffaele Carboni Consigliere Goffredo Zaccardi Consigliere Aniello Cerreto Consigliere Gerardo Mastrandrea Consigliere est .
itwac	- L' ingresso a tutti gli spettacoli è gratuito - ARCI MODENA Venerdì 29 ottobre 2004 ore 16:30 LUDOTECA LA STRAPAPERA  Via San Giovanni Bosco 150 Modena LETTURE ANIMATE a cura di Sara Goldoni [SEP] ELEFANTE [SEP] DI PIETRA  FIABA INDIANA LA LEGGENDA DI KNOCKGRAFTON  FIABA IRLANDESE Sabato 30 ottobre 2004 Carcere di Modena  Via S. Anna IL DOTTORE INNAMORATO - Commedia farsesca della tradizione emiliana .
itwac	Come dire che mi si voglia far credere che il mio bassotto abbia ereditato le orecchie basse non dai suoi genitori ma da quelle di un [SEP] Elefante [SEP] !
itwac	Inseriti volutamente da Whedon a dalla sua crew di scrittori per accontentare una larga fetta di pubblico americano ( quella afro-americana , tanto per intenderci ) , la loro gestibilità all' interno delle stagioni di entrambi i serial è risultata come un grosso [SEP] elefante [SEP] bianco .
itwac	Il Ganesh Chaturthi , una festa hinduista di 11 giorni che si svolge ad agosto o settembre , raggiunge l' acme quando le grandi immagini del dio dalla testa di [SEP] elefante [SEP] vengono immerse in mare , presso la spiaggia di Chowpatty : lo svolgimento attuale di questa manifestazione , che è una processione di massa , nacque soltanto nel 1893 , quando i nazionalisti cercarono di sfruttare a loro vantaggio il fascino delle feste hinduiste .
itwac	[SEP] Elefante [SEP] in depressione per arresto Argentina , per divieto esibizione circo E' la principale attrazione del ' Circo spagnolo ' ma non può esibirsi nella provincia argentina di Santa Fe a causa di un' ordinanza locale .
itwac	Quando due [SEP] elefanti [SEP] lottano su un prato , la vittima è l' erba .
itwac	La narrazione si snoda quindi attraverso le imprese militari di Annibale : la discesa in Italia attraverso le Alpi , durante la quale riesce a far marciare gli [SEP] elefanti [SEP] in pieno assetto di guerra , gli scontri di Clastidio e della Trebbia , la grave malattia che lo colpisce agli occhi , provocando la quasi completa cecità di quello destro prima della battaglia del Trasimeno , la beffa dei vitelli con le frasche secche incendiate tra le corna ...
